"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3552","1. #adtechNZ
2. Charlie Sheen
3. #nzes2015
4. #MTVStars
5. Ross Taylor

2015/11/17 10:00 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,1,NA,2015-11-16 21:08:54,FALSE,NA,"666362330670845954",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",1,FALSE,FALSE,NA,NA
"3553","Methods and challenges in non-govt conservation? @tinkerbel405 @MethodsEcolEvol @NZES2015 #nzes2015",FALSE,2,"tinkerbel405",2015-11-16 21:08:47,FALSE,"666361781183320068","666362299876114432","429464827","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",2,FALSE,FALSE,NA,NA
"3554","RT @jcusens: Some FoF traplines require overnight stays. Now that is commitment #nzes2015",FALSE,0,NA,2015-11-16 21:08:16,FALSE,NA,"666362170058276864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",3,TRUE,FALSE,NA,NA
"3555","#nzes2015 where to find 'right' volunteers. Have to work hard, lead, huge area, continuing funding apps #kaaroha",FALSE,3,NA,2015-11-16 21:08:06,FALSE,NA,"666362128794697728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",2,FALSE,FALSE,NA,NA
"3556","RT @monica_a_peters: Maryann Ewers: co-founder of Friends of Flora self-educated conservationist #nzes2015 filling in gaps left by an under…",FALSE,0,NA,2015-11-16 21:08:01,FALSE,NA,"666362108838187009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanetNZLandcare",6,TRUE,FALSE,NA,NA
"3557","Who will step up to replace ageing volunteers that are the bckbone of Friends of Flora ? most are in their 60s &amp; the work is hard! #nzes2015",FALSE,5,NA,2015-11-16 21:07:54,FALSE,NA,"666362079222235136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","monica_a_peters",3,FALSE,FALSE,NA,NA
"3558","Maryann Ewers on Friends of Flora philosophy. ""We we going to this, do it right &amp; do it with best practice methods."" #nzes2015 #inspiring",FALSE,6,NA,2015-11-16 21:07:40,FALSE,NA,"666362018241220608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DOCTSAmbassador",3,FALSE,FALSE,NA,NA
"3559","RT @CillaWehi: #nzes2015 cant believe how much communities achieve on so little $$. Awe inspiring but tough #kudos @stevenljoyce",FALSE,0,NA,2015-11-16 21:07:32,FALSE,NA,"666361985982836736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",6,TRUE,FALSE,NA,NA
"3560","RT @monica_a_peters: Friends of Flora working consistently over 15 years using Best Practice for pest control established by DOC #nzes2015",FALSE,0,NA,2015-11-16 21:07:16,FALSE,NA,"666361918165114880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",2,TRUE,FALSE,NA,NA
"3561","RT @CillaWehi: #nzes2015 cant believe how much communities achieve on so little $$. Awe inspiring but tough #kudos @stevenljoyce",FALSE,0,NA,2015-11-16 21:07:07,FALSE,NA,"666361882282823680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanetNZLandcare",6,TRUE,FALSE,NA,NA
"3562","Some FoF traplines require overnight stays. Now that is commitment #nzes2015",FALSE,4,NA,2015-11-16 21:06:58,FALSE,NA,"666361843347234817",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",3,FALSE,FALSE,NA,NA
"3563","RT @monica_a_peters: Friends of Flora working consistently over 15 years using Best Practice for pest control established by DOC #nzes2015",FALSE,0,NA,2015-11-16 21:06:32,FALSE,NA,"666361733066326016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",2,TRUE,FALSE,NA,NA
"3564","RT @CillaWehi: #nzes2015 cant believe how much communities achieve on so little $$. Awe inspiring but tough #kudos @stevenljoyce",FALSE,0,NA,2015-11-16 21:06:22,FALSE,NA,"666361690628354048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",6,TRUE,FALSE,NA,NA
"3565","RT monica_a_peters Friends of Flora working consistently over 15 years using Best Practice for pest control established by DOC #nzes2015",FALSE,0,NA,2015-11-16 21:05:44,FALSE,NA,"666361534227095553",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","justin_sego",0,FALSE,FALSE,NA,NA
"3566","Acronyms are important. #nzes2015",FALSE,1,NA,2015-11-16 21:05:32,FALSE,NA,"666361483983392768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",0,FALSE,FALSE,NA,NA
"3567","RT @jcusens: Maryann Ewers says greatest success is whio pop going from 1 male to carrying capacity #nzes2015 kiwi have also returned and b…",FALSE,0,NA,2015-11-16 21:05:22,FALSE,NA,"666361441188904960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3568","RT @DOCTSAmbassador: When David Miller joined his first Banks Peninsula Conservation Trust,  he thought members were ""like the fellowship o…",FALSE,0,NA,2015-11-16 21:04:55,FALSE,NA,"666361328882225152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",4,TRUE,FALSE,NA,NA
"3569","RT @CillaWehi: #nzes2015 cant believe how much communities achieve on so little $$. Awe inspiring but tough #kudos @stevenljoyce",FALSE,0,NA,2015-11-16 21:04:25,FALSE,NA,"666361202335879169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",6,TRUE,FALSE,NA,NA
"3570","Friends of Flora working consistently over 15 years using Best Practice for pest control established by DOC #nzes2015",FALSE,1,NA,2015-11-16 21:04:08,FALSE,NA,"666361132249051136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monica_a_peters",2,FALSE,FALSE,NA,NA
"3571","#nzes2015 cant believe how much communities achieve on so little $$. Awe inspiring but tough #kudos @stevenljoyce",FALSE,6,NA,2015-11-16 21:04:06,FALSE,NA,"666361119913566208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",6,FALSE,FALSE,NA,NA
"3572","RT @OliviaRata: “Friends of Flora” video just mentioned at #nzes2015 https://t.co/BDo16kHO0x",FALSE,0,NA,2015-11-16 21:04:03,FALSE,NA,"666361111025876992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",6,TRUE,FALSE,NA,NA
"3573","In BP many gullies revegetated due to no economic pressure. Now seeing some  sprayed out for dairy support, significant loss. #nzes2015",FALSE,0,NA,2015-11-16 21:03:59,FALSE,NA,"666361094017933312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whakaraupo",1,FALSE,FALSE,NA,NA
"3574","RT @monica_a_peters: Maryann Ewers: co-founder of Friends of Flora self-educated conservationist #nzes2015 filling in gaps left by an under…",FALSE,0,NA,2015-11-16 21:03:53,FALSE,NA,"666361068730486784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbaraBreen1",6,TRUE,FALSE,NA,NA
"3575","RT @DOCTSAmbassador: When David Miller joined his first Banks Peninsula Conservation Trust,  he thought members were ""like the fellowship o…",FALSE,0,NA,2015-11-16 21:03:43,FALSE,NA,"666361026137292804",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbaraBreen1",4,TRUE,FALSE,NA,NA
"3576","RT @NZES2015: #nzes2015 next up Maryanne Ewers, Friends of Flora Conservation Group, near Nelson https://t.co/hRwtnrDVB5",FALSE,0,NA,2015-11-16 21:03:41,FALSE,NA,"666361018470129664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",1,TRUE,FALSE,NA,NA
"3577","RT @LoraxCate: Some impressive results for BPCT esp growing funding sources. Effectiveness driven by building on successes #nzes2015",FALSE,0,NA,2015-11-16 21:03:35,FALSE,NA,"666360991626588160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca_jarvis",2,TRUE,FALSE,NA,NA
"3578","RT @jcusens: Lowe holds up Cape Sanctuary as example of how predator proof fences may become redundant in the next 20 years. Optimistic vis…",FALSE,0,NA,2015-11-16 21:03:31,FALSE,NA,"666360974811598848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",3,TRUE,FALSE,NA,NA
"3579","RT @DOCTSAmbassador: When David Miller joined his first Banks Peninsula Conservation Trust,  he thought members were ""like the fellowship o…",FALSE,0,NA,2015-11-16 21:02:59,FALSE,NA,"666360838752591872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",4,TRUE,FALSE,NA,NA
"3580","RT @OliviaRata: “Friends of Flora” video just mentioned at #nzes2015 https://t.co/BDo16kHO0x",FALSE,0,NA,2015-11-16 21:02:58,FALSE,NA,"666360834864517120",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",6,TRUE,FALSE,NA,NA
"3581","RT @CillaWehi: #nzes2015 Flora Valley, Tablelands, Mt Arthur - epic tramping country",FALSE,0,NA,2015-11-16 21:02:49,FALSE,NA,"666360798365638656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3582","RT @monica_a_peters: Maryann Ewers: co-founder of Friends of Flora self-educated conservationist #nzes2015 filling in gaps left by an under…",FALSE,0,NA,2015-11-16 21:02:48,FALSE,NA,"666360792749486081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",6,TRUE,FALSE,NA,NA
"3583","RT @LoraxCate: FoF was formed so they could seek funding to buy traps. But had no track record so needed DOC assistance. #nzes2015",FALSE,0,NA,2015-11-16 21:02:32,FALSE,NA,"666360728257826816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3584","Maryann Ewers says greatest success is whio pop going from 1 male to carrying capacity #nzes2015 kiwi have also returned and breeding",FALSE,1,NA,2015-11-16 21:02:31,FALSE,NA,"666360721748422656",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",1,FALSE,FALSE,NA,NA
"3585","#nzes2015 Ewers- DoC critical to success @stevenljoyce (so where to now NZ? #valueourDoCstaff)",FALSE,0,NA,2015-11-16 21:02:28,FALSE,NA,"666360712231436288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",0,FALSE,FALSE,NA,NA
"3586","Department of Conservation pivotal to community conservation success - Ewers  #nzes2015",FALSE,1,NA,2015-11-16 21:02:23,FALSE,NA,"666360688747479040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbaraBreen1",2,FALSE,FALSE,NA,NA
"3587","RT @monica_a_peters: Maryann Ewers: co-founder of Friends of Flora self-educated conservationist #nzes2015 filling in gaps left by an under…",FALSE,0,NA,2015-11-16 21:02:18,FALSE,NA,"666360667587260416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",6,TRUE,FALSE,NA,NA
"3588","RT @LoraxCate: School program at Napier, Hastings to get kids involved. Partners with iwi, DOC, volunteers, landowners- Cape Kidnappers #nz…",FALSE,0,NA,2015-11-16 21:02:17,FALSE,NA,"666360665225867264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca_jarvis",2,TRUE,FALSE,NA,NA
"3589","“Friends of Flora” video just mentioned at #nzes2015 https://t.co/BDo16kHO0x",FALSE,11,NA,2015-11-16 21:02:16,FALSE,NA,"666360659081228288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OliviaRata",6,FALSE,FALSE,NA,NA
"3590","RT @LoraxCate: Friends of Flora Conservation Group is represented by Maryann Ewers. She is a self-educated, passionate conservationist #nze…",FALSE,0,NA,2015-11-16 21:02:09,FALSE,NA,"666360630127955968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3591","@monica_a_peters it's great but seriously is that how we really want to fund conservation in NZ. #nzes2015",FALSE,0,"monica_a_peters",2015-11-16 21:02:02,FALSE,"666359550425980928","666360599702450176","2575639957","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",0,FALSE,FALSE,NA,NA
"3592","RT @DOCTSAmbassador: When David Miller joined his first Banks Peninsula Conservation Trust,  he thought members were ""like the fellowship o…",FALSE,0,NA,2015-11-16 21:01:53,FALSE,NA,"666360564478644224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",4,TRUE,FALSE,NA,NA
"3593","RT @monica_a_peters: David Mules:Reconnecting Northland an ambitious  large scale project with social, ecological and economic strands #NZE…",FALSE,0,NA,2015-11-16 21:01:29,FALSE,NA,"666360462762573824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca_jarvis",4,TRUE,FALSE,NA,NA
"3594","RT @monica_a_peters: Maryann Ewers: co-founder of Friends of Flora self-educated conservationist #nzes2015 filling in gaps left by an under…",FALSE,0,NA,2015-11-16 21:01:22,FALSE,NA,"666360434107150336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",6,TRUE,FALSE,NA,NA
"3595","@parkecology Also have they said total area and extent of connectivity? Unconvinced the narrative matches the reality #nzes2015",FALSE,1,"parkecology",2015-11-16 21:00:51,FALSE,"666357320222306304","666360305266503680","171374790","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whakaraupo",0,FALSE,FALSE,NA,NA
"3596","1. #adtechNZ
2. Charlie Sheen
3. #nzes2015
4. #MTVStars
5. Ross Taylor

2015/11/17 10:00 NZDT #trndnl https://t.co/WiiLMe8GDw",FALSE,2,NA,2015-11-16 21:00:38,FALSE,NA,"666360248538501120",NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">New Zealand Trends</a>","trendinaliaNZ",0,FALSE,FALSE,"170.3666","-43.5877"
"3597","TT NEW ZEALAND 09:00
1.#adtechNZ
2.Charlie Sheen
3.#nzes2015
4.#MTVStars
5.Ross Taylor
6.#ParisAttacks
7.#justiceforbrokeliebers
8.ISIS",FALSE,3,NA,2015-11-16 21:00:09,FALSE,NA,"666360126106939392",NA,"<a href=""http://twitter.com/TTmobile_"" rel=""nofollow"">myttmobile</a>","TTMobile_nz",0,FALSE,FALSE,NA,NA
"3598","#nzes2015 Flora Valley, Tablelands, Mt Arthur - epic tramping country",FALSE,0,NA,2015-11-16 20:59:52,FALSE,NA,"666360056049364993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",1,FALSE,FALSE,NA,NA
"3599","#nzes2015 next up Maryanne Ewers, Friends of Flora Conservation Group, near Nelson https://t.co/hRwtnrDVB5",FALSE,1,NA,2015-11-16 20:59:44,FALSE,NA,"666360023350571008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,FALSE,FALSE,NA,NA
"3600","FoF was formed so they could seek funding to buy traps. But had no track record so needed DOC assistance. #nzes2015",FALSE,1,NA,2015-11-16 20:58:12,FALSE,NA,"666359638313451520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"3601","Maryann Ewers: co-founder of Friends of Flora self-educated conservationist #nzes2015 filling in gaps left by an underresouced DOC",FALSE,3,NA,2015-11-16 20:57:51,FALSE,NA,"666359550425980928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monica_a_peters",6,FALSE,FALSE,NA,NA
"3602","RT @monica_a_peters: 'Every species translocation is a gift from one iwi to another, we're just guardians'. Andy Lowe Cape Kidnappers Sanct…",FALSE,0,NA,2015-11-16 20:57:43,FALSE,NA,"666359513373474816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca_jarvis",5,TRUE,FALSE,NA,NA
"3603","RT @jcusens: Miller: success is achieved by evolving approaches and reflecting on what is and isn't working #nzes2015",FALSE,0,NA,2015-11-16 20:57:31,FALSE,NA,"666359467068424192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca_jarvis",2,TRUE,FALSE,NA,NA
"3604","RT @NZES2015: Lowe: 20 yr vision is that vermin fence will be redundant #nzes2015 Great Talk!",FALSE,0,NA,2015-11-16 20:57:17,FALSE,NA,"666359404623720448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","botan_ical",3,TRUE,FALSE,NA,NA
"3605","RT @CillaWehi: Mules- ensure the land where people are living is healthy &amp; living. Strong links tangata + whenua #nzes2015",FALSE,0,NA,2015-11-16 20:56:53,FALSE,NA,"666359306107809793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca_jarvis",3,TRUE,FALSE,NA,NA
"3606","Friends of Flora Conservation Group is represented by Maryann Ewers. She is a self-educated, passionate conservationist #nzes2015",FALSE,3,NA,2015-11-16 20:56:38,FALSE,NA,"666359241926574080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"3607","RT @jcusens: Lowe: 1285 cats caught in 8 years but less than 100 stoats. Cats might be cute but major ecological disaster in NZ #nzes2015",FALSE,0,NA,2015-11-16 20:56:12,FALSE,NA,"666359132274864128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","botan_ical",5,TRUE,FALSE,NA,NA
"3608","When David Miller joined his first Banks Peninsula Conservation Trust,  he thought members were ""like the fellowship of the ring"". #nzes2015",FALSE,5,NA,2015-11-16 20:54:45,FALSE,NA,"666358767030632448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DOCTSAmbassador",4,FALSE,FALSE,NA,NA
"3609","RT @LoraxCate: David acknowledges BPCT has had a range of excellent funders but always looking for more. #nzes2015",FALSE,0,NA,2015-11-16 20:54:40,FALSE,NA,"666358746226933760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",2,TRUE,FALSE,NA,NA
"3610","Andy Lowe - Cape kidnappers sanctuary - in 20 years we will have no need for predator free fences!! #nzes2015",FALSE,1,NA,2015-11-16 20:54:39,FALSE,NA,"666358744515743744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbaraBreen1",0,FALSE,FALSE,NA,NA
"3611","RT @LoraxCate: David tells us he started attending trust meetings out of curiosity and desire to help. Has one of first parcels of covenant…",FALSE,0,NA,2015-11-16 20:54:23,FALSE,NA,"666358675133460481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3612","RT @whakaraupo: @jcusens @NZES2015 We  still need good rules in Plans to protect significant biodiversity as a matter of national importanc…",FALSE,0,NA,2015-11-16 20:54:11,FALSE,NA,"666358627507154944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3613","1. Charlie Sheen
2. #nzes2015
3. #MTVStars
4. Ross Taylor
5. #justiceforbrokeliebers

2015/11/17 09:35 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,1,NA,2015-11-16 20:53:59,FALSE,NA,"666358575644729344",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",0,FALSE,FALSE,NA,NA
"3614","David tells us he started attending trust meetings out of curiosity and desire to help. Has one of first parcels of covenant land #nzes2015",FALSE,0,NA,2015-11-16 20:53:26,FALSE,NA,"666358438570536960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"3615","RT @BarbaraBreen1: Inspiring talks by community conservation projects! Hope for our future! #nzes2015",FALSE,0,NA,2015-11-16 20:53:13,FALSE,NA,"666358381645422592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3616","@jcusens @NZES2015 We  still need good rules in Plans to protect significant biodiversity as a matter of national importance #nzes2015",FALSE,2,"jcusens",2015-11-16 20:53:09,FALSE,"666356493512548352","666358365560246272","417594962","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whakaraupo",1,FALSE,FALSE,NA,NA
"3617","RT @LoraxCate: David acknowledges BPCT has had a range of excellent funders but always looking for more. #nzes2015",FALSE,0,NA,2015-11-16 20:52:57,FALSE,NA,"666358314540773376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",2,TRUE,FALSE,NA,NA
"3618","RT @monica_a_peters: Business plan, more professionalism and stronger governance: BPCT  is growing to meet increased needs #nzes2015",FALSE,0,NA,2015-11-16 20:52:36,FALSE,NA,"666358228448444416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3619","RT @LoraxCate: BPCT constantly chasing funds. This is a real challenge. New membership program to strengthen trust #nzes2015",FALSE,0,NA,2015-11-16 20:52:24,FALSE,NA,"666358177626091520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3620","RT @jcusens: Miller: success is achieved by evolving approaches and reflecting on what is and isn't working #nzes2015",FALSE,0,NA,2015-11-16 20:52:16,FALSE,NA,"666358144126218240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",2,TRUE,FALSE,NA,NA
"3621","RT @parkecology: I wonder what the cost per hectare of BPCTs 57 covenants are cf 4,000 QEII covenants #nzes2015",FALSE,0,NA,2015-11-16 20:52:00,FALSE,NA,"666358078481154048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3622","Inspiring talks by community conservation projects! Hope for our future! #nzes2015",FALSE,1,NA,2015-11-16 20:51:59,FALSE,NA,"666358070826504192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbaraBreen1",1,FALSE,FALSE,NA,NA
"3623","David acknowledges BPCT has had a range of excellent funders but always looking for more. #nzes2015",FALSE,2,NA,2015-11-16 20:51:54,FALSE,NA,"666358050882633728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",2,FALSE,FALSE,NA,NA
"3624","Business plan, more professionalism and stronger governance: BPCT  is growing to meet increased needs #nzes2015",FALSE,0,NA,2015-11-16 20:51:03,FALSE,NA,"666357837858115584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monica_a_peters",1,FALSE,FALSE,NA,NA
"3625","BPCT constantly chasing funds. This is a real challenge. New membership program to strengthen trust #nzes2015",FALSE,1,NA,2015-11-16 20:50:28,FALSE,NA,"666357692655497216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"3626","RT @CillaWehi: Conservation is all about conversation! #nzes2015 https://t.co/WV59l8pFwR",FALSE,0,NA,2015-11-16 20:50:26,FALSE,NA,"666357681741934592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3627","RT @monica_a_peters: 'Every species translocation is a gift from one iwi to another, we're just guardians'. Andy Lowe Cape Kidnappers Sanct…",FALSE,0,NA,2015-11-16 20:50:08,FALSE,NA,"666357606164787200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",5,TRUE,FALSE,NA,NA
"3628","Miller: success is achieved by evolving approaches and reflecting on what is and isn't working #nzes2015",FALSE,0,NA,2015-11-16 20:49:49,FALSE,NA,"666357526204653569",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jcusens",2,FALSE,FALSE,NA,NA
"3629","RT @DOCTSAmbassador: ""If you give nature a little chance it'll make it work."" Inspiring words and actions from Andy Lowe of Cape Sanctuary.…",FALSE,0,NA,2015-11-16 20:49:04,FALSE,NA,"666357336542318592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","templetonf",2,TRUE,FALSE,NA,NA
"3630","I wonder what the cost per hectare of BPCTs 57 covenants are cf 4,000 QEII covenants #nzes2015",FALSE,2,NA,2015-11-16 20:49:00,FALSE,NA,"666357320222306304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","parkecology",1,FALSE,FALSE,NA,NA
"3631","RT @tinkerbel405: #pestFreeNZ in 20years. It will become a reality. #nzes2015",FALSE,0,NA,2015-11-16 20:48:43,FALSE,NA,"666357248709365760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","templetonf",3,TRUE,FALSE,NA,NA
"3632","Conservation is all about conversation! #nzes2015 https://t.co/WV59l8pFwR",FALSE,1,NA,2015-11-16 20:48:39,FALSE,NA,"666357232280342528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",1,FALSE,FALSE,NA,NA
"3633","RT @squirrelsnz: Inspirational lineup of speakers at Plenary Symposium #NZES2015 Non-govt initiatives in conservation. Great to be underway!",FALSE,0,NA,2015-11-16 20:48:22,FALSE,NA,"666357161774067712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3634","RT @monica_a_peters: Power to covenant land - 57 covenants in place with more planned: key to BPCT success along with good science to prove…",FALSE,0,NA,2015-11-16 20:48:10,FALSE,NA,"666357111434022912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3635","2009 BPCT helped relocate tui back to Banks Pen. 2005 Wildside Project started - now huge partnership #nzes2015",FALSE,0,NA,2015-11-16 20:48:02,FALSE,NA,"666357077736976384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",0,FALSE,FALSE,NA,NA
"3636","RT @LoraxCate: Demand for convernants outweighs BPCT resources - highly engaged community. Trust needs to prioritise. #nzes2015",FALSE,0,NA,2015-11-16 20:47:58,FALSE,NA,"666357062897549312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,TRUE,FALSE,NA,NA
"3637","RT @monica_a_peters: 'Every species translocation is a gift from one iwi to another, we're just guardians'. Andy Lowe Cape Kidnappers Sanct…",FALSE,0,NA,2015-11-16 20:47:58,FALSE,NA,"666357060909465600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","templetonf",5,TRUE,FALSE,NA,NA
